image_path,L*,a*,b*,position_score
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_light_dark.jpg,100.77181614543966,149.45732929552995,151.7809882874832,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_light_light.jpg,151.15772421815947,149.45732929552995,151.7809882874832,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_light_dark.jpg,98.579001191526,148.21379886831275,155.28789090385382,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1028_light_light.jpg,147.86850178728898,148.21379886831275,155.28789090385382,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1052_light_dark.jpg,104.02776964180735,176.38186726754745,179.05683106575964,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1052_light_light.jpg,156.04165446271102,176.38186726754745,179.05683106575964,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1114_light_dark.jpg,90.66290883251449,173.15418123267827,172.76699950331212,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1114_light_light.jpg,135.99436324877172,173.15418123267827,172.76699950331212,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_dark.jpg,88.62426697530864,146.0161529359043,155.76259656543945,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_light.jpg,132.93640046296295,146.0161529359043,155.76259656543945,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_light_dark.jpg,93.3802043309608,155.96289488982322,156.03613338661083,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_light_light.jpg,140.07030649644116,155.96289488982322,156.03613338661083,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1046_light_dark.jpg,96.21758806531872,178.19461684172126,177.10928666894998,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1046_light_light.jpg,144.32638209797807,178.19461684172126,177.10928666894998,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023_dark.jpg,95.19122843967835,149.0998549303981,155.7570569701646,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023_light.jpg,142.7868426595175,149.0998549303981,155.7570569701646,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_dark.jpg,87.37900066662468,166.19886403153083,172.39315928917864,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_light.jpg,131.06850099993702,166.19886403153083,172.39315928917864,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_dark_dark.jpg,69.71257230515663,166.30439060269168,171.2146542114145,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_dark_light.jpg,104.56885845773495,166.30439060269168,171.2146542114145,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_dark_dark.jpg,66.91494197215924,175.1772235804044,172.52314306316663,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_dark_light.jpg,100.37241295823885,175.1772235804044,172.52314306316663,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1121_light_dark.jpg,97.16258851148484,172.26903915501387,174.20146040669354,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1121_light_light.jpg,145.74388276722726,172.26903915501387,174.20146040669354,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_light_dark.jpg,120.57423535000422,164.0453235065245,168.6300938392332,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_light_light.jpg,180.8613530250063,164.0453235065245,168.6300938392332,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_dark.jpg,83.8400084377887,175.07543184615668,175.24176667677102,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_light.jpg,125.76001265668305,175.07543184615668,175.24176667677102,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1040_dark_dark.jpg,78.29983636201395,150.55423936549928,143.46125227675947,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1040_dark_light.jpg,117.44975454302092,150.55423936549928,143.46125227675947,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_dark.jpg,84.89385530832703,149.7887738042748,151.88681807117138,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022_light.jpg,127.34078296249055,149.7887738042748,151.88681807117138,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1041_dark_dark.jpg,74.54455113063744,151.4875045600802,146.48508558516,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1041_dark_light.jpg,111.81682669595617,151.4875045600802,146.48508558516,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_dark.jpg,87.70658843012514,138.602793885687,146.28940598230034,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_light.jpg,131.55988264518768,138.602793885687,146.28940598230034,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_light_dark.jpg,104.10808886054423,174.7326117416488,178.9158963739817,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_light_light.jpg,156.1621332908163,174.7326117416488,178.9158963739817,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1101_dark_dark.jpg,63.48388776035106,157.33724097760245,156.87348803815507,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1101_dark_light.jpg,95.22583164052658,157.33724097760245,156.87348803815507,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_dark_dark.jpg,62.573820218673895,156.14577780861572,154.33022181673596,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_dark_light.jpg,93.86073032801083,156.14577780861572,154.33022181673596,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1073_light_dark.jpg,116.63745820473251,163.21393189799068,168.47811768418788,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1073_light_light.jpg,174.95618730709876,163.21393189799068,168.47811768418788,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_light_dark.jpg,98.20035443961535,173.79686048319792,161.2339168595679,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_light_light.jpg,147.30053165942303,173.79686048319792,161.2339168595679,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_dark_dark.jpg,69.574514728731,175.20962770717856,174.1579943126942,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_dark_light.jpg,104.3617720930965,175.20962770717856,174.1579943126942,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_dark_dark.jpg,63.87695840681952,169.41165156263122,170.48700180303604,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_dark_light.jpg,95.81543761022927,169.41165156263122,170.48700180303604,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_light_dark.jpg,100.01013905948183,155.17009353413434,160.2930232085118,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_light_light.jpg,150.01520858922274,155.17009353413434,160.2930232085118,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_dark_dark.jpg,67.5148472930839,172.1845740032124,161.1282942478689,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_dark_light.jpg,101.27227093962586,172.1845740032124,161.1282942478689,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_light_dark.jpg,98.09994324504493,171.36609841177983,175.02461491927016,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_light_light.jpg,147.1499148675674,171.36609841177983,175.02461491927016,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1134_dark_dark.jpg,59.24684350592089,166.98670506975938,158.9660666880564,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1134_dark_light.jpg,88.87026525888133,166.98670506975938,158.9660666880564,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1096_light_dark.jpg,103.76226097306208,150.47891848676198,151.00450578572477,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1096_light_light.jpg,155.64339145959312,150.47891848676198,151.00450578572477,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1140_dark.jpg,88.04276581002773,155.99096620226024,162.8496966398442,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1140_light.jpg,132.06414871504157,155.99096620226024,162.8496966398442,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_light_dark.jpg,105.42704960842362,145.27346825593662,156.11722776977302,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_light_light.jpg,158.1405744126354,145.27346825593662,156.11722776977302,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1074_dark_dark.jpg,79.40635616129168,167.69683274544386,171.07198742730117,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1074_dark_light.jpg,119.10953424193752,167.69683274544386,171.07198742730117,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_dark_dark.jpg,79.55595638332494,166.66109123047366,169.28772761033426,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_dark_light.jpg,119.33393457498741,166.66109123047366,169.28772761033426,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_dark.jpg,80.12550036218192,169.36179348282522,172.8070276577066,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_light.jpg,120.18825054327286,169.36179348282522,172.8070276577066,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1034_dark.jpg,87.37478918650794,179.65520856297766,179.58838960931595,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1034_light.jpg,131.0621837797619,179.65520856297766,179.58838960931595,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_dark.jpg,91.01531891691863,154.7477581792748,153.8890977832105,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_light.jpg,136.52297837537793,154.7477581792748,153.8890977832105,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1003_dark_dark.jpg,75.69942411764089,175.47912410045038,172.9042601319077,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1003_dark_light.jpg,113.54913617646133,175.47912410045038,172.9042601319077,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1002_dark_dark.jpg,75.23807745706307,179.0970714771248,175.0591898410599,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1002_dark_light.jpg,112.8571161855946,179.0970714771248,175.0591898410599,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021_dark.jpg,93.33094332640464,146.5997897278124,151.7891627233455,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021_light.jpg,139.99641498960693,146.5997897278124,151.7891627233455,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1035_dark.jpg,85.63347446617536,177.78209656740782,177.65643010676493,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1035_light.jpg,128.45021169926304,177.78209656740782,177.65643010676493,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_light_dark.jpg,106.09528139959687,179.5512597303582,178.84394503364618,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_light_light.jpg,159.1429220993953,179.5512597303582,178.84394503364618,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_dark.jpg,87.1157982830478,175.00866702294343,179.0124249063051,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_light.jpg,130.67369742457169,175.00866702294343,179.0124249063051,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1141_dark.jpg,95.13549264613253,142.47097033257748,150.87450675679221,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1141_light.jpg,142.7032389691988,142.47097033257748,150.87450675679221,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1004_light_dark.jpg,103.86067478689006,178.4130719127929,178.50187890067292,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1004_light_light.jpg,155.7910121803351,178.4130719127929,178.50187890067292,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_light_dark.jpg,104.057043191505,137.8747525582378,146.02274241583208,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_light_light.jpg,156.08556478725748,137.8747525582378,146.02274241583208,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_dark_dark.jpg,69.92424906305115,138.62704383450912,145.97659735672818,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_dark_light.jpg,104.88637359457672,138.62704383450912,145.97659735672818,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1138_light_dark.jpg,97.92914783583187,169.68286143064478,174.48375044944675,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1138_light_light.jpg,146.8937217537478,169.68286143064478,174.48375044944675,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_dark_dark.jpg,70.69113894400353,146.05753139894074,154.16330984071868,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_dark_light.jpg,106.03670841600528,146.05753139894074,154.16330984071868,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_dark_dark.jpg,72.62550515190644,154.77742207511864,152.24427447483623,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_dark_light.jpg,108.93825772785966,154.77742207511864,152.24427447483623,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021_dark_dark.jpg,74.43009416729655,146.62297109237213,150.95235815197992,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021_dark_light.jpg,111.64514125094482,146.62297109237213,150.95235815197992,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128_dark_dark.jpg,69.64431151318551,176.89616492333818,173.01287131847337,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128_dark_light.jpg,104.46646726977828,176.89616492333818,173.01287131847337,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_dark_dark.jpg,68.35766841458806,176.2554625824095,172.60255497357122,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_dark_light.jpg,102.53650262188208,176.2554625824095,172.60255497357122,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1145_dark.jpg,92.394483877656,145.87904616900772,156.68022125902831,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1145_light.jpg,138.591725816484,145.87904616900772,156.68022125902831,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061_light_dark.jpg,112.26889382296129,176.36135904496828,180.08956448609536,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061_light_light.jpg,168.4033407344419,176.36135904496828,180.08956448609536,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_light_dark.jpg,98.40514173647854,146.757777069161,150.58421319916854,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_light_light.jpg,147.6077126047178,146.757777069161,150.58421319916854,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1133_light_dark.jpg,111.3968585968338,155.8442150297619,155.1297429755081,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1133_light_light.jpg,167.0952878952507,155.8442150297619,155.1297429755081,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_light_dark.jpg,119.30753266198457,166.29360806340284,169.0736123249454,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_light_light.jpg,178.96129899297682,166.29360806340284,169.0736123249454,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1069_dark_dark.jpg,81.67997606449988,158.61113793028787,165.88077899948559,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1069_dark_light.jpg,122.5199640967498,158.61113793028787,165.88077899948559,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1068_dark_dark.jpg,80.5814926356345,161.28340176734275,168.31404870493722,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1068_dark_light.jpg,120.87223895345176,161.28340176734275,168.31404870493722,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_dark.jpg,84.63665582745443,155.4560121212837,160.34446878674308,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_light.jpg,126.95498374118165,155.4560121212837,160.34446878674308,1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1019_dark.jpg,87.95358953766691,175.65039784239312,180.09534479783426,-1.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1019_light.jpg,131.93038430650037,175.65039784239312,180.09534479783426,1.0
